        1600
      1  0.13428872E-04  0.13428872E-04  0.11682426E-03  0.11682426E-03
      2  0.17358767E-04  0.38160240E-04  0.51152694E-03  0.96766617E-04
      3  0.18033390E-04  0.62765708E-04  0.59463588E-03  0.52384230E-04
      4  0.18398706E-04  0.87667587E-04  0.64165219E-03  0.32992821E-04
      5  0.18505160E-04  0.11262254E-03  0.65918817E-03  0.24210550E-04
      6  0.18559259E-04  0.13759073E-03  0.66847911E-03  0.18718737E-04
      7  0.18588674E-04  0.16256789E-03  0.67399066E-03  0.14842057E-04
      8  0.18607255E-04  0.18755086E-03  0.67762856E-03  0.11912523E-04
      9  0.18619661E-04  0.21253811E-03  0.68019505E-03  0.95887469E-05
     10  0.18628293E-04  0.23752849E-03  0.68208831E-03  0.77098073E-05
     11  0.18634438E-04  0.26252121E-03  0.68352444E-03  0.61696005E-05
     12  0.18638877E-04  0.28751569E-03  0.68463289E-03  0.49008005E-05
     13  0.18642106E-04  0.31251152E-03  0.68549612E-03  0.38550428E-05
     14  0.18644460E-04  0.33750838E-03  0.68617027E-03  0.29954095E-05
     15  0.18646173E-04  0.36250602E-03  0.68669558E-03  0.22914306E-05
     16  0.18647413E-04  0.38750425E-03  0.68710230E-03  0.17164937E-05
     17  0.18648301E-04  0.41250293E-03  0.68741410E-03  0.12464588E-05
     18  0.18648929E-04  0.43750193E-03  0.68765007E-03  0.85896738E-06
     19  0.18649365E-04  0.46250115E-03  0.68782615E-03  0.53311067E-06
     20  0.18649660E-04  0.48750050E-03  0.68795606E-03  0.24925869E-06
     21  0.18649856E-04  0.51249992E-03  0.68805218E-03  -.11052112E-07
     22  0.18649987E-04  0.53749934E-03  0.68812638E-03  -.26522264E-06
     23  0.18650085E-04  0.56249869E-03  0.68819079E-03  -.52970726E-06
     24  0.18650189E-04  0.58749789E-03  0.68825876E-03  -.82015883E-06
     25  0.18650342E-04  0.61249689E-03  0.68834575E-03  -.11516374E-05
     26  0.18650606E-04  0.63749557E-03  0.68847031E-03  -.15389597E-05
     27  0.18651069E-04  0.66249382E-03  0.68865503E-03  -.19973390E-05
     28  0.18651853E-04  0.68749149E-03  0.68892750E-03  -.25435847E-05
     29  0.18653130E-04  0.71248839E-03  0.68932106E-03  -.31983319E-05
     30  0.18655136E-04  0.73748424E-03  0.68987540E-03  -.39901264E-05
     31  0.18658189E-04  0.76247862E-03  0.69063660E-03  -.49632642E-05
     32  0.18662700E-04  0.78747090E-03  0.69165580E-03  -.61920500E-05
     33  0.18669133E-04  0.81246002E-03  0.69298016E-03  -.78164149E-05
     34  0.18677885E-04  0.83744392E-03  0.69464489E-03  -.10109614E-04
     35  0.18688422E-04  0.86241806E-03  0.69653463E-03  -.13720478E-04
     36  0.18697918E-04  0.88736904E-03  0.69857143E-03  -.20351903E-04
     37  0.18699575E-04  0.91225415E-03  0.69908359E-03  -.34475333E-04
     38  0.18719328E-04  0.93693147E-03  0.70408274E-03  -.74799493E-04
     39  0.19236553E-04  0.96081485E-03  0.74272367E-03  -.17626968E-03
     40  0.20024238E-04  0.98470869E-03  0.84956796E-03  -.41181883E-03
     41  0.38160240E-04  0.17358767E-04  0.96766614E-04  0.51152694E-03
     42  0.40301908E-04  0.40301908E-04  0.25750838E-03  0.25750839E-03
     43  0.41175318E-04  0.64326870E-04  0.34852176E-03  0.21987953E-03
     44  0.41681897E-04  0.88747382E-04  0.39104896E-03  0.16503539E-03
     45  0.41902199E-04  0.11339988E-03  0.41459471E-03  0.13103630E-03
     46  0.42034761E-04  0.13815745E-03  0.42895385E-03  0.10477968E-03
     47  0.42115321E-04  0.16298667E-03  0.43867684E-03  0.84560057E-04
     48  0.42169302E-04  0.18786167E-03  0.44572227E-03  0.68545403E-04
     49  0.42206872E-04  0.21276895E-03  0.45111070E-03  0.55535355E-04
     50  0.42233868E-04  0.23769951E-03  0.45536795E-03  0.44838021E-04
     51  0.42253603E-04  0.26264732E-03  0.45879943E-03  0.35972952E-04
     52  0.42268170E-04  0.28760809E-03  0.46159230E-03  0.28616114E-04
     53  0.42278960E-04  0.31257868E-03  0.46387051E-03  0.22524483E-04
     54  0.42286946E-04  0.33755673E-03  0.46572305E-03  0.17503815E-04
     55  0.42292832E-04  0.36254041E-03  0.46721881E-03  0.13387531E-04
     56  0.42297140E-04  0.38752833E-03  0.46841488E-03  0.10025864E-04
     57  0.42300268E-04  0.41251937E-03  0.46936097E-03  0.72802995E-05
     58  0.42302519E-04  0.43751265E-03  0.47010199E-03  0.50210250E-05
     59  0.42304132E-04  0.46250747E-03  0.47067971E-03  0.31258204E-05
     60  0.42305298E-04  0.48750325E-03  0.47113415E-03  0.14794923E-05
     61  0.42306183E-04  0.51249948E-03  0.47150492E-03  -.26627265E-07
     62  0.42306942E-04  0.53749570E-03  0.47183282E-03  -.14953257E-05
     63  0.42307740E-04  0.56249147E-03  0.47216150E-03  -.30243737E-05
     64  0.42308774E-04  0.58748631E-03  0.47253930E-03  -.47076805E-05
     65  0.42310300E-04  0.61247967E-03  0.47302087E-03  -.66369229E-05
     66  0.42312668E-04  0.63747089E-03  0.47366865E-03  -.89040854E-05
     67  0.42316363E-04  0.66245914E-03  0.47455387E-03  -.11605745E-04
     68  0.42322060E-04  0.68744335E-03  0.47575726E-03  -.14850601E-04
     69  0.42330694E-04  0.71242203E-03  0.47736970E-03  -.18772795E-04
     70  0.42343563E-04  0.73739316E-03  0.47949385E-03  -.23555276E-04
     71  0.42362463E-04  0.76235374E-03  0.48224842E-03  -.29472091E-04
     72  0.42389926E-04  0.78729921E-03  0.48578105E-03  -.36960075E-04
     73  0.42429559E-04  0.81222221E-03  0.49028850E-03  -.46771819E-04
     74  0.42486975E-04  0.83710997E-03  0.49611711E-03  -.60204808E-04
     75  0.42571060E-04  0.86193971E-03  0.50377771E-03  -.79764837E-04
     76  0.42701253E-04  0.88666281E-03  0.51511478E-03  -.11021628E-03
     77  0.42919169E-04  0.91119780E-03  0.53252819E-03  -.15878452E-03
     78  0.43355191E-04  0.93532350E-03  0.57417951E-03  -.24936457E-03
     79  0.44203650E-04  0.95892060E-03  0.64162171E-03  -.32444750E-03
     80  0.46181417E-04  0.98125441E-03  0.85974547E-03  -.66287864E-03
     81  0.62765708E-04  0.18033390E-04  0.52384219E-04  0.59463587E-03
     82  0.64326870E-04  0.41175318E-04  0.21987948E-03  0.34852176E-03
     83  0.65239981E-04  0.65239981E-04  0.31849408E-03  0.31849414E-03
     84  0.65808874E-04  0.89500817E-04  0.37156778E-03  0.25782091E-03
     85  0.66113034E-04  0.11400228E-03  0.40316816E-03  0.21429427E-03
     86  0.66302288E-04  0.13862650E-03  0.42339418E-03  0.17722225E-03
     87  0.66423292E-04  0.16334828E-03  0.43765332E-03  0.14639532E-03
     88  0.66506014E-04  0.18813803E-03  0.44831448E-03  0.12064382E-03
     89  0.66564370E-04  0.21297860E-03  0.45665958E-03  0.98927789E-04
     90  0.66606622E-04  0.23785734E-03  0.46336911E-03  0.80586676E-04
     91  0.66637649E-04  0.26276517E-03  0.46884543E-03  0.65090680E-04
     92  0.66660608E-04  0.28769531E-03  0.47334063E-03  0.52046891E-04
     93  0.66677632E-04  0.31264261E-03  0.47702763E-03  0.41131090E-04
     94  0.66690233E-04  0.33760307E-03  0.48003579E-03  0.32061368E-04
     95  0.66699519E-04  0.36257357E-03  0.48247003E-03  0.24578332E-04
     96  0.66706318E-04  0.38755164E-03  0.48442098E-03  0.18435801E-04
     97  0.66711265E-04  0.41253533E-03  0.48597040E-03  0.13396931E-04
     98  0.66714850E-04  0.43752307E-03  0.48719440E-03  0.92334017E-05
     99  0.66717466E-04  0.46251357E-03  0.48816566E-03  0.57258025E-05
    100  0.66719438E-04  0.48750580E-03  0.48895565E-03  0.26641150E-05
    101  0.66721057E-04  0.51249882E-03  0.48963715E-03  -.15225378E-06
    102  0.66722615E-04  0.53749179E-03  0.49028723E-03  -.29150651E-05
    103  0.66724438E-04  0.56248388E-03  0.49099073E-03  -.58084616E-05
    104  0.66726939E-04  0.58747418E-03  0.49184393E-03  -.90108075E-05
    105  0.66730667E-04  0.61246167E-03  0.49295820E-03  -.12697365E-04
    106  0.66736385E-04  0.63744511E-03  0.49446344E-03  -.17044437E-04
    107  0.66745163E-04  0.66242294E-03  0.49651108E-03  -.22236233E-04
    108  0.66758505E-04  0.68739313E-03  0.49927706E-03  -.28476697E-04
    109  0.66778524E-04  0.71235299E-03  0.50296588E-03  -.36009881E-04
    110  0.66808189E-04  0.73729883E-03  0.50781837E-03  -.45154311E-04
    111  0.66851695E-04  0.76222541E-03  0.51412811E-03  -.56361791E-04
    112  0.66915078E-04  0.78712509E-03  0.52227972E-03  -.70307168E-04
    113  0.67007193E-04  0.81198628E-03  0.53282052E-03  -.88062853E-04
    114  0.67141875E-04  0.83679067E-03  0.54665693E-03  -.11126779E-03
    115  0.67341047E-04  0.86150973E-03  0.56530493E-03  -.14266875E-03
    116  0.67646302E-04  0.88609311E-03  0.59208295E-03  -.18609062E-03
    117  0.68122345E-04  0.91048529E-03  0.63221890E-03  -.24563279E-03
    118  0.68945843E-04  0.93453859E-03  0.70010964E-03  -.33420980E-03
    119  0.70168518E-04  0.95837135E-03  0.80566508E-03  -.40341539E-03
    120  0.71972180E-04  0.98142927E-03  0.94530997E-03  -.67497555E-03
    121  0.87667587E-04  0.18398706E-04  0.32992792E-04  0.64165216E-03
    122  0.88747382E-04  0.41681897E-04  0.16503523E-03  0.39104889E-03
    123  0.89500817E-04  0.65808874E-04  0.25782068E-03  0.37156774E-03
    124  0.90028376E-04  0.90028376E-04  0.31491631E-03  0.31491645E-03
    125  0.90345427E-04  0.11445906E-03  0.35056829E-03  0.27101534E-03
    126  0.90552218E-04  0.13900489E-03  0.37416890E-03  0.23062975E-03
    127  0.90689688E-04  0.16365296E-03  0.39098564E-03  0.19465365E-03
    128  0.90785445E-04  0.18837835E-03  0.40367610E-03  0.16302572E-03
    129  0.90853944E-04  0.21316513E-03  0.41367861E-03  0.13532238E-03
    130  0.90904016E-04  0.23800013E-03  0.42177728E-03  0.11125989E-03
    131  0.90941064E-04  0.26287310E-03  0.42843030E-03  0.90506922E-04
    132  0.90968644E-04  0.28777592E-03  0.43392346E-03  0.72768271E-04
    133  0.90989198E-04  0.31270208E-03  0.43845237E-03  0.57751496E-04
    134  0.91004478E-04  0.33764639E-03  0.44216470E-03  0.45163836E-04
    135  0.91015784E-04  0.36260467E-03  0.44518258E-03  0.34706127E-04
    136  0.91024100E-04  0.38757355E-03  0.44761415E-03  0.26072959E-04
    137  0.91030189E-04  0.41255033E-03  0.44955975E-03  0.18955611E-04
    138  0.91034651E-04  0.43753282E-03  0.45111542E-03  0.13046265E-04
    139  0.91037978E-04  0.46251921E-03  0.45237573E-03  0.80420255E-05
    140  0.91040591E-04  0.48750801E-03  0.45343657E-03  0.36478451E-05
    141  0.91042888E-04  0.51249788E-03  0.45439870E-03  -.42197800E-06
    142  0.91045284E-04  0.53748761E-03  0.45537204E-03  -.44436859E-05
    143  0.91048271E-04  0.56247596E-03  0.45648067E-03  -.86850928E-05
    144  0.91052485E-04  0.58746161E-03  0.45786824E-03  -.13407566E-04
    145  0.91058789E-04  0.61244304E-03  0.45970349E-03  -.18869033E-04
    146  0.91068390E-04  0.63741840E-03  0.46218549E-03  -.25328615E-04
    147  0.91082982E-04  0.66238541E-03  0.46554869E-03  -.33054213E-04
    148  0.91104946E-04  0.68734109E-03  0.47006829E-03  -.42335416E-04
    149  0.91137621E-04  0.71228159E-03  0.47606776E-03  -.53505242E-04
    150  0.91185688E-04  0.73720173E-03  0.48393238E-03  -.66975396E-04
    151  0.91255734E-04  0.76209448E-03  0.49413570E-03  -.83292821E-04
    152  0.91357130E-04  0.78695004E-03  0.50729403E-03  -.10321504E-03
    153  0.91503388E-04  0.81175458E-03  0.52426397E-03  -.12784244E-03
    154  0.91714734E-04  0.83648829E-03  0.54634901E-03  -.15865567E-03
    155  0.92021167E-04  0.86112412E-03  0.57556599E-03  -.19781195E-03
    156  0.92472559E-04  0.88562188E-03  0.61537594E-03  -.24746602E-03
    157  0.93131868E-04  0.90995300E-03  0.67054044E-03  -.30869081E-03
    158  0.94140748E-04  0.93402888E-03  0.74945501E-03  -.38910589E-03
    159  0.95436462E-04  0.95804865E-03  0.85082940E-03  -.42752376E-03
    160  0.97146210E-04  0.98138906E-03  0.96776104E-03  -.67762912E-03
    161  0.11262254E-03  0.18505160E-04  0.24210488E-04  0.65918810E-03
    162  0.11339988E-03  0.41902199E-04  0.13103594E-03  0.41459447E-03
    163  0.11400228E-03  0.66113033E-04  0.21429370E-03  0.40316785E-03
    164  0.11445906E-03  0.90345427E-04  0.27101479E-03  0.35056809E-03
    165  0.11475862E-03  0.11475862E-03  0.30890584E-03  0.30890604E-03
    166  0.11496287E-03  0.13927047E-03  0.33480825E-03  0.26860529E-03
    167  0.11510306E-03  0.16387840E-03  0.35343300E-03  0.23085673E-03
    168  0.11520231E-03  0.18856367E-03  0.36748464E-03  0.19621527E-03
    169  0.11527409E-03  0.21331368E-03  0.37852723E-03  0.16480343E-03
    170  0.11532694E-03  0.23811678E-03  0.38745013E-03  0.13677177E-03
    171  0.11536626E-03  0.26296309E-03  0.39477639E-03  0.11208850E-03
    172  0.11539568E-03  0.28784422E-03  0.40083016E-03  0.90651495E-04
    173  0.11541770E-03  0.31275314E-03  0.40582970E-03  0.72279558E-04
    174  0.11543414E-03  0.33768398E-03  0.40993773E-03  0.56731036E-04
    175  0.11544635E-03  0.36263187E-03  0.41328841E-03  0.43714201E-04
    176  0.11545538E-03  0.38759283E-03  0.41600145E-03  0.32900016E-04
    177  0.11546204E-03  0.41256358E-03  0.41818976E-03  0.23934678E-04
    178  0.11546699E-03  0.43754142E-03  0.41996388E-03  0.16451078E-04
    179  0.11547078E-03  0.46252413E-03  0.42143553E-03  0.10078131E-04
    180  0.11547389E-03  0.48750980E-03  0.42272142E-03  0.44474165E-05
    181  0.11547682E-03  0.51249676E-03  0.42394787E-03  -.80287362E-06
    182  0.11548009E-03  0.53748344E-03  0.42525650E-03  -.60262782E-05
    183  0.11548436E-03  0.56246825E-03  0.42681076E-03  -.11568117E-04
    184  0.11549051E-03  0.58744947E-03  0.42880309E-03  -.17766700E-04
    185  0.11549972E-03  0.61242512E-03  0.43146210E-03  -.24955461E-04
    186  0.11551366E-03  0.63739284E-03  0.43505944E-03  -.33466324E-04
    187  0.11553468E-03  0.66234968E-03  0.43991632E-03  -.43635318E-04
    188  0.11556604E-03  0.68729192E-03  0.44641014E-03  -.55812329E-04
    189  0.11561232E-03  0.71221481E-03  0.45498327E-03  -.70377518E-04
    190  0.11567985E-03  0.73711220E-03  0.46615772E-03  -.87766943E-04
    191  0.11577741E-03  0.76197605E-03  0.48056207E-03  -.10851065E-03
    192  0.11591722E-03  0.78679584E-03  0.49898236E-03  -.13327179E-03
    193  0.11611632E-03  0.81155780E-03  0.52244477E-03  -.16291015E-03
    194  0.11639887E-03  0.83624409E-03  0.55236312E-03  -.19839748E-03
    195  0.11679800E-03  0.86083357E-03  0.59067508E-03  -.24093544E-03
    196  0.11736296E-03  0.88529891E-03  0.64014415E-03  -.29112845E-03
    197  0.11814464E-03  0.90963401E-03  0.70369821E-03  -.34789982E-03
    198  0.11925338E-03  0.93377517E-03  0.78492394E-03  -.41774933E-03
    199  0.12057348E-03  0.95793234E-03  0.87850326E-03  -.44002925E-03
    200  0.12220479E-03  0.98139271E-03  0.97705618E-03  -.67914762E-03
    201  0.13759073E-03  0.18559259E-04  0.18718615E-04  0.66847894E-03
    202  0.13815745E-03  0.42034760E-04  0.10477896E-03  0.42895327E-03
    203  0.13862650E-03  0.66302287E-04  0.17722105E-03  0.42339331E-03
    204  0.13900489E-03  0.90552217E-04  0.23062839E-03  0.37416794E-03
    205  0.13927047E-03  0.11496287E-03  0.26860422E-03  0.33480755E-03
    206  0.13945935E-03  0.13945935E-03  0.29557150E-03  0.29557159E-03
    207  0.13959298E-03  0.16404494E-03  0.31527883E-03  0.25757129E-03
    208  0.13968917E-03  0.18870514E-03  0.33017497E-03  0.22156940E-03
    209  0.13975943E-03  0.21343028E-03  0.34182472E-03  0.18800246E-03
    210  0.13981149E-03  0.23821048E-03  0.35117866E-03  0.15734775E-03
    211  0.13985040E-03  0.26303675E-03  0.35881806E-03  0.12984883E-03
    212  0.13987961E-03  0.28790102E-03  0.36510856E-03  0.10561084E-03
    213  0.13990156E-03  0.31279614E-03  0.37029504E-03  0.84593233E-04
    214  0.13991800E-03  0.33771596E-03  0.37455701E-03  0.66637862E-04
    215  0.13993028E-03  0.36265522E-03  0.37804002E-03  0.51490687E-04
    216  0.13993940E-03  0.38760948E-03  0.38087301E-03  0.38825298E-04
    217  0.13994619E-03  0.41257506E-03  0.38317808E-03  0.28264821E-04
    218  0.13995132E-03  0.43754887E-03  0.38507654E-03  0.19401001E-04
    219  0.13995537E-03  0.46252832E-03  0.38669376E-03  0.11809443E-04
    220  0.13995886E-03  0.48751120E-03  0.38816421E-03  0.50606190E-05
    221  0.13996237E-03  0.51249551E-03  0.38963743E-03  -.12730781E-05
    222  0.13996652E-03  0.53747938E-03  0.39128514E-03  -.76134774E-05
    223  0.13997215E-03  0.56246090E-03  0.39330936E-03  -.14374963E-04
    224  0.13998034E-03  0.58743800E-03  0.39595104E-03  -.21964025E-04
    225  0.13999262E-03  0.61240831E-03  0.39949866E-03  -.30779364E-04
    226  0.14001111E-03  0.63736899E-03  0.40429617E-03  -.41212382E-04
    227  0.14003878E-03  0.66231658E-03  0.41074990E-03  -.53648596E-04
    228  0.14007975E-03  0.68724678E-03  0.41933478E-03  -.68471117E-04
    229  0.14013971E-03  0.71215423E-03  0.43060124E-03  -.86067619E-04
    230  0.14022643E-03  0.73703224E-03  0.44518555E-03  -.10684144E-03
    231  0.14035049E-03  0.76187242E-03  0.46382779E-03  -.13122703E-03
    232  0.14052622E-03  0.78666445E-03  0.48740363E-03  -.15969427E-03
    233  0.14077284E-03  0.81139576E-03  0.51696862E-03  -.19276207E-03
    234  0.14111619E-03  0.83605157E-03  0.55382332E-03  -.23085384E-03
